[23:13:33] [FRONTEND]  GET /login 200 in 397ms (compile: 9ms, proxy.ts: 19ms, render: 368ms)
[23:13:33] [FRONTEND]  GET /login 200 in 396ms (compile: 37ms, proxy.ts: 20ms, render: 340ms)
[23:13:33] [FRONTEND]  GET /login 200 in 287ms (compile: 11ms, proxy.ts: 15ms, render: 261ms)
[23:13:33] [FRONTEND]  GET /login 200 in 320ms (compile: 47ms, proxy.ts: 15ms, render: 258ms)
[23:13:33] [FRONTEND]  GET /login 200 in 332ms (compile: 16ms, proxy.ts: 24ms, render: 292ms)
[23:13:33] [FRONTEND]  GET /login 200 in 330ms (compile: 61ms, proxy.ts: 22ms, render: 247ms)
[23:13:33] [FRONTEND]  GET /login 200 in 341ms (compile: 53ms, proxy.ts: 13ms, render: 275ms)
[23:13:33] [FRONTEND]  GET /login 200 in 359ms (compile: 93ms, proxy.ts: 23ms, render: 242ms)
[23:13:33] [FRONTEND]  GET /login 200 in 305ms (compile: 8ms, proxy.ts: 14ms, render: 282ms)
[23:13:33] [FRONTEND]  GET /login 200 in 331ms (compile: 69ms, proxy.ts: 21ms, render: 241ms)
[23:13:33] [FRONTEND]  GET /login 200 in 370ms (compile: 20ms, proxy.ts: 30ms, render: 320ms)
[23:13:33] [FRONTEND]  GET /login 200 in 362ms (compile: 66ms, proxy.ts: 27ms, render: 269ms)
[23:13:33] [FRONTEND]  GET /login 200 in 233ms (compile: 21ms, proxy.ts: 20ms, render: 192ms)
[23:13:33] [FRONTEND]  GET /login 200 in 238ms (compile: 54ms, proxy.ts: 20ms, render: 164ms)
[23:13:33] [FRONTEND]  GET /login 200 in 408ms (compile: 24ms, proxy.ts: 86ms, render: 297ms)
[23:13:33] [FRONTEND]  GET /login 200 in 417ms (compile: 82ms, proxy.ts: 90ms, render: 245ms)
[23:13:34] [FRONTEND]  GET /login 200 in 316ms (compile: 10ms, proxy.ts: 13ms, render: 292ms)
[23:13:34] [FRONTEND]  GET /login 200 in 318ms (compile: 44ms, proxy.ts: 15ms, render: 260ms)
[23:13:34] [FRONTEND]  GET /login 200 in 342ms (compile: 19ms, proxy.ts: 15ms, render: 308ms)
[23:13:34] [FRONTEND]  GET /login 200 in 339ms (compile: 46ms, proxy.ts: 13ms, render: 280ms)
[23:13:34] [FRONTEND]  GET /login 200 in 319ms (compile: 12ms, proxy.ts: 17ms, render: 290ms)
[23:13:34] [FRONTEND]  GET /login 200 in 329ms (compile: 45ms, proxy.ts: 19ms, render: 265ms)
[23:13:34] [FRONTEND]  GET /login 200 in 261ms (compile: 16ms, proxy.ts: 22ms, render: 223ms)
[23:13:34] [FRONTEND]  GET /login 200 in 250ms (compile: 41ms, proxy.ts: 14ms, render: 195ms)
[23:13:34] [FRONTEND]  GET /login 200 in 234ms (compile: 49ms, proxy.ts: 21ms, render: 164ms)
[23:13:34] [FRONTEND]  GET /login 200 in 232ms (compile: 16ms, proxy.ts: 19ms, render: 197ms)
[23:13:34] [FRONTEND]  GET /login 200 in 226ms (compile: 18ms, proxy.ts: 17ms, render: 192ms)
[23:13:34] [FRONTEND]  GET /login 200 in 233ms (compile: 54ms, proxy.ts: 17ms, render: 162ms)
[23:13:34] [FRONTEND]  GET /login 200 in 298ms (compile: 14ms, proxy.ts: 12ms, render: 272ms)
[23:13:34] [FRONTEND]  GET /login 200 in 313ms (compile: 63ms, proxy.ts: 12ms, render: 239ms)
[23:13:34] [FRONTEND]  GET /login 200 in 265ms (compile: 8ms, proxy.ts: 15ms, render: 241ms)
[23:13:34] [FRONTEND]  GET /login 200 in 265ms (compile: 34ms, proxy.ts: 15ms, render: 216ms)
[23:13:34] [FRONTEND]  GET /login 200 in 276ms (compile: 11ms, proxy.ts: 12ms, render: 254ms)
[23:13:34] [FRONTEND]  GET /login 200 in 278ms (compile: 36ms, proxy.ts: 12ms, render: 229ms)
[23:13:34] [FRONTEND]  GET /login 200 in 283ms (compile: 9ms, proxy.ts: 13ms, render: 261ms)
[23:13:34] [FRONTEND]  GET /login 200 in 288ms (compile: 34ms, proxy.ts: 14ms, render: 240ms)
[23:13:35] [FRONTEND]  GET /login 200 in 369ms (compile: 9ms, proxy.ts: 16ms, render: 344ms)
[23:13:35] [FRONTEND]  GET /login 200 in 374ms (compile: 37ms, proxy.ts: 16ms, render: 321ms)
[23:13:35] [FRONTEND]  GET /login 200 in 365ms (compile: 11ms, proxy.ts: 16ms, render: 338ms)
[23:13:35] [FRONTEND]  GET /login 200 in 369ms (compile: 40ms, proxy.ts: 17ms, render: 313ms)
[23:13:35] [FRONTEND]  GET /login 200 in 370ms (compile: 12ms, proxy.ts: 19ms, render: 339ms)
[23:13:35] [FRONTEND]  GET /login 200 in 373ms (compile: 52ms, proxy.ts: 19ms, render: 302ms)
[23:13:35] [FRONTEND]  GET /login 200 in 319ms (compile: 16ms, proxy.ts: 36ms, render: 267ms)
[23:13:35] [FRONTEND]  GET /login 200 in 290ms (compile: 43ms, proxy.ts: 15ms, render: 232ms)
[23:13:35] [FRONTEND]  GET /login 200 in 285ms (compile: 10ms, proxy.ts: 14ms, render: 261ms)
[23:13:35] [FRONTEND]  GET /login 200 in 286ms (compile: 38ms, proxy.ts: 14ms, render: 233ms)
[23:13:35] [FRONTEND]  GET /login 200 in 278ms (compile: 35ms, proxy.ts: 16ms, render: 226ms)
[23:13:35] [FRONTEND]  GET /login 200 in 285ms (compile: 11ms, proxy.ts: 17ms, render: 258ms)
[23:13:35] [FRONTEND]  GET /login 200 in 276ms (compile: 11ms, proxy.ts: 14ms, render: 252ms)
[23:13:35] [FRONTEND]  GET /login 200 in 283ms (compile: 38ms, proxy.ts: 13ms, render: 231ms)
[23:13:35] [FRONTEND]  GET /login 200 in 282ms (compile: 14ms, proxy.ts: 14ms, render: 254ms)
[23:13:35] [FRONTEND]  GET /login 200 in 280ms (compile: 41ms, proxy.ts: 14ms, render: 225ms)
[23:13:35] [FRONTEND]  GET /login 200 in 284ms (compile: 11ms, proxy.ts: 14ms, render: 258ms)
[23:13:35] [FRONTEND]  GET /login 200 in 284ms (compile: 36ms, proxy.ts: 15ms, render: 233ms)
[23:13:35] [FRONTEND]  GET /login 200 in 282ms (compile: 10ms, proxy.ts: 14ms, render: 258ms)
[23:13:35] [FRONTEND]  GET /login 200 in 281ms (compile: 39ms, proxy.ts: 14ms, render: 228ms)
[23:13:36] [FRONTEND]  GET /login 200 in 293ms (compile: 11ms, proxy.ts: 13ms, render: 270ms)
[23:13:36] [FRONTEND]  GET /login 200 in 292ms (compile: 38ms, proxy.ts: 13ms, render: 242ms)
[23:13:36] [FRONTEND]  GET /login 200 in 299ms (compile: 11ms, proxy.ts: 13ms, render: 276ms)
[23:13:36] [FRONTEND]  GET /login 200 in 301ms (compile: 38ms, proxy.ts: 14ms, render: 249ms)
[23:13:36] [FRONTEND]  GET /login 200 in 221ms (compile: 12ms, proxy.ts: 14ms, render: 195ms)
[23:13:36] [FRONTEND]  GET /login 200 in 220ms (compile: 40ms, proxy.ts: 13ms, render: 167ms)
[23:13:36] [FRONTEND]  GET /login 200 in 253ms (compile: 13ms, proxy.ts: 14ms, render: 226ms)
[23:13:36] [FRONTEND]  GET /login 200 in 252ms (compile: 43ms, proxy.ts: 15ms, render: 194ms)
[23:13:36] [FRONTEND]  GET /login 200 in 328ms (compile: 20ms, proxy.ts: 15ms, render: 292ms)
[23:13:36] [FRONTEND]  GET /login 200 in 333ms (compile: 69ms, proxy.ts: 15ms, render: 249ms)
[23:13:36] [FRONTEND]  GET /login 200 in 274ms (compile: 11ms, proxy.ts: 13ms, render: 250ms)
[23:13:36] [FRONTEND]  GET /login 200 in 278ms (compile: 38ms, proxy.ts: 15ms, render: 225ms)
[23:13:36] [FRONTEND]  GET /login 200 in 280ms (compile: 9ms, proxy.ts: 13ms, render: 258ms)
[23:13:36] [FRONTEND]  GET /login 200 in 279ms (compile: 36ms, proxy.ts: 13ms, render: 230ms)
[23:13:36] [FRONTEND]  GET /login 200 in 201ms (compile: 11ms, proxy.ts: 14ms, render: 176ms)
[23:13:36] [FRONTEND]  GET /login 200 in 201ms (compile: 35ms, proxy.ts: 15ms, render: 152ms)
[23:13:36] [FRONTEND]  GET /login 200 in 206ms (compile: 9ms, proxy.ts: 14ms, render: 182ms)
[23:13:36] [FRONTEND]  GET /login 200 in 205ms (compile: 36ms, proxy.ts: 14ms, render: 155ms)
[23:13:36] [FRONTEND]  GET /login 200 in 284ms (compile: 18ms, proxy.ts: 13ms, render: 253ms)
[23:13:36] [FRONTEND]  GET /login 200 in 288ms (compile: 50ms, proxy.ts: 13ms, render: 225ms)
[23:13:37] [FRONTEND]  GET /login 200 in 289ms (compile: 14ms, proxy.ts: 12ms, render: 263ms)
[23:13:37] [FRONTEND]  GET /login 200 in 288ms (compile: 41ms, proxy.ts: 12ms, render: 235ms)
[23:13:37] [FRONTEND]  GET /login 200 in 281ms (compile: 8ms, proxy.ts: 12ms, render: 260ms)
[23:13:37] [FRONTEND]  GET /login 200 in 280ms (compile: 40ms, proxy.ts: 12ms, render: 229ms)
[23:13:37] [FRONTEND]  GET /login 200 in 284ms (compile: 8ms, proxy.ts: 16ms, render: 260ms)
[23:13:37] [FRONTEND]  GET /login 200 in 289ms (compile: 35ms, proxy.ts: 16ms, render: 239ms)
[23:13:37] [FRONTEND]  GET /login 200 in 293ms (compile: 12ms, proxy.ts: 26ms, render: 255ms)
[23:13:37] [FRONTEND]  GET /login 200 in 275ms (compile: 36ms, proxy.ts: 13ms, render: 226ms)
[23:13:37] [FRONTEND]  GET /login 200 in 283ms (compile: 9ms, proxy.ts: 16ms, render: 257ms)
[23:13:37] [FRONTEND]  GET /login 200 in 287ms (compile: 37ms, proxy.ts: 16ms, render: 234ms)
[23:13:37] [FRONTEND]  GET /login 200 in 278ms (compile: 10ms, proxy.ts: 14ms, render: 253ms)
[23:13:37] [FRONTEND]  GET /login 200 in 279ms (compile: 37ms, proxy.ts: 14ms, render: 228ms)
[23:13:37] [FRONTEND]  GET /login 200 in 279ms (compile: 9ms, proxy.ts: 15ms, render: 254ms)
[23:13:37] [FRONTEND]  GET /login 200 in 282ms (compile: 36ms, proxy.ts: 16ms, render: 231ms)
[23:13:37] [FRONTEND]  GET /login 200 in 274ms (compile: 10ms, proxy.ts: 13ms, render: 251ms)
[23:13:37] [FRONTEND]  GET /login 200 in 276ms (compile: 37ms, proxy.ts: 13ms, render: 227ms)
[23:13:37] [FRONTEND]  GET /login 200 in 285ms (compile: 12ms, proxy.ts: 13ms, render: 260ms)
[23:13:37] [FRONTEND]  GET /login 200 in 286ms (compile: 39ms, proxy.ts: 15ms, render: 233ms)
[23:13:37] [FRONTEND]  GET /login 200 in 277ms (compile: 10ms, proxy.ts: 14ms, render: 253ms)
[23:13:37] [FRONTEND]  GET /login 200 in 276ms (compile: 37ms, proxy.ts: 14ms, render: 225ms)
[23:13:37] [FRONTEND]  GET /login 200 in 280ms (compile: 10ms, proxy.ts: 14ms, render: 256ms)
[23:13:37] [FRONTEND]  GET /login 200 in 279ms (compile: 39ms, proxy.ts: 14ms, render: 226ms)
[23:13:37] [FRONTEND]  GET /login 200 in 196ms (compile: 10ms, proxy.ts: 13ms, render: 173ms)
[23:13:37] [FRONTEND]  GET /login 200 in 195ms (compile: 36ms, proxy.ts: 14ms, render: 145ms)
[23:13:37] [FRONTEND]  GET /login 200 in 116ms (compile: 12ms, proxy.ts: 13ms, render: 91ms)
[23:13:37] [FRONTEND]  GET /login 200 in 115ms (compile: 37ms, proxy.ts: 16ms, render: 62ms)
[23:13:38] [FRONTEND]  GET /login 200 in 269ms (compile: 15ms, proxy.ts: 13ms, render: 242ms)
[23:13:38] [FRONTEND]  GET /login 200 in 277ms (compile: 50ms, proxy.ts: 13ms, render: 214ms)
[23:13:38] [FRONTEND]  GET /login 200 in 274ms (compile: 7ms, proxy.ts: 11ms, render: 256ms)
[23:13:38] [FRONTEND]  GET /login 200 in 275ms (compile: 38ms, proxy.ts: 11ms, render: 226ms)
[23:13:38] [FRONTEND]  GET /login 200 in 279ms (compile: 9ms, proxy.ts: 13ms, render: 257ms)
[23:13:38] [FRONTEND]  GET /login 200 in 282ms (compile: 36ms, proxy.ts: 13ms, render: 233ms)
[23:13:38] [FRONTEND]  GET /login 200 in 291ms (compile: 9ms, proxy.ts: 16ms, render: 266ms)
[23:13:38] [FRONTEND]  GET /login 200 in 290ms (compile: 36ms, proxy.ts: 17ms, render: 238ms)
[23:13:38] [FRONTEND]  GET /login 200 in 277ms (compile: 37ms, proxy.ts: 15ms, render: 225ms)
[23:13:38] [FRONTEND]  GET /login 200 in 283ms (compile: 9ms, proxy.ts: 15ms, render: 258ms)
[23:13:38] [FRONTEND]  GET /login 200 in 280ms (compile: 10ms, proxy.ts: 15ms, render: 255ms)
[23:13:38] [FRONTEND]  GET /login 200 in 285ms (compile: 38ms, proxy.ts: 15ms, render: 232ms)
[23:13:38] [FRONTEND]  GET /login 200 in 281ms (compile: 11ms, proxy.ts: 13ms, render: 257ms)
[23:13:38] [FRONTEND]  GET /login 200 in 280ms (compile: 37ms, proxy.ts: 15ms, render: 228ms)
[23:13:38] [FRONTEND]  GET /login 200 in 285ms (compile: 8ms, proxy.ts: 15ms, render: 262ms)
[23:13:38] [FRONTEND]  GET /login 200 in 285ms (compile: 37ms, proxy.ts: 14ms, render: 234ms)
[23:13:38] [FRONTEND]  GET /login 200 in 278ms (compile: 10ms, proxy.ts: 14ms, render: 254ms)
[23:13:38] [FRONTEND]  GET /login 200 in 283ms (compile: 40ms, proxy.ts: 14ms, render: 229ms)
[23:13:38] [FRONTEND]  GET /login 200 in 280ms (compile: 11ms, proxy.ts: 14ms, render: 255ms)
[23:13:38] [FRONTEND]  GET /login 200 in 283ms (compile: 42ms, proxy.ts: 13ms, render: 227ms)
[23:13:39] [FRONTEND]  GET /login 200 in 286ms (compile: 13ms, proxy.ts: 15ms, render: 258ms)
[23:13:39] [FRONTEND]  GET /login 200 in 282ms (compile: 40ms, proxy.ts: 15ms, render: 227ms)
[23:13:39] [FRONTEND]  GET /login 200 in 317ms (compile: 12ms, proxy.ts: 15ms, render: 290ms)
[23:13:39] [FRONTEND]  GET /login 200 in 315ms (compile: 37ms, proxy.ts: 13ms, render: 265ms)
[23:13:39] [FRONTEND]  GET /login 200 in 232ms (compile: 39ms, proxy.ts: 14ms, render: 179ms)
[23:13:39] [FRONTEND]  GET /login 200 in 237ms (compile: 12ms, proxy.ts: 14ms, render: 211ms)
[23:13:39] [FRONTEND]  GET /login 200 in 309ms (compile: 10ms, proxy.ts: 13ms, render: 286ms)
[23:13:39] [FRONTEND]  GET /login 200 in 314ms (compile: 38ms, proxy.ts: 13ms, render: 262ms)
[23:13:39] [FRONTEND]  GET /login 200 in 419ms (compile: 79ms, proxy.ts: 19ms, render: 320ms)
[23:13:39] [FRONTEND]  GET /login 200 in 424ms (compile: 27ms, proxy.ts: 20ms, render: 377ms)
[23:13:39] [FRONTEND]  GET /login 200 in 265ms (compile: 12ms, proxy.ts: 50ms, render: 203ms)
[23:13:39] [FRONTEND]  GET /login 200 in 260ms (compile: 49ms, proxy.ts: 49ms, render: 162ms)
[23:13:39] [FRONTEND]  GET /login 200 in 188ms (compile: 9ms, proxy.ts: 13ms, render: 167ms)
[23:13:39] [FRONTEND]  GET /login 200 in 196ms (compile: 48ms, proxy.ts: 12ms, render: 136ms)
[23:13:39] [FRONTEND]  GET /login 200 in 284ms (compile: 10ms, proxy.ts: 14ms, render: 259ms)
[23:13:39] [FRONTEND]  GET /login 200 in 287ms (compile: 46ms, proxy.ts: 15ms, render: 227ms)
[23:13:39] [FRONTEND]  GET /login 200 in 273ms (compile: 7ms, proxy.ts: 12ms, render: 254ms)
[23:13:39] [FRONTEND]  GET /login 200 in 276ms (compile: 34ms, proxy.ts: 11ms, render: 230ms)
[23:13:40] [FRONTEND]  GET /login 200 in 301ms (compile: 9ms, proxy.ts: 20ms, render: 272ms)
[23:13:40] [FRONTEND]  GET /login 200 in 293ms (compile: 37ms, proxy.ts: 13ms, render: 244ms)
[23:13:40] [FRONTEND]  GET /login 200 in 289ms (compile: 8ms, proxy.ts: 15ms, render: 266ms)
[23:13:40] [FRONTEND]  GET /login 200 in 290ms (compile: 35ms, proxy.ts: 14ms, render: 241ms)
[23:13:40] [FRONTEND]  GET /login 200 in 299ms (compile: 22ms, proxy.ts: 15ms, render: 261ms)
[23:13:40] [FRONTEND]  GET /login 200 in 296ms (compile: 47ms, proxy.ts: 15ms, render: 234ms)
[23:13:40] [FRONTEND]  GET /login 200 in 279ms (compile: 39ms, proxy.ts: 13ms, render: 227ms)
[23:13:40] [FRONTEND]  GET /login 200 in 285ms (compile: 11ms, proxy.ts: 13ms, render: 261ms)
[23:13:40] [FRONTEND]  GET /login 200 in 293ms (compile: 39ms, proxy.ts: 14ms, render: 240ms)
[23:13:40] [FRONTEND]  GET /login 200 in 296ms (compile: 10ms, proxy.ts: 13ms, render: 273ms)
[23:13:40] [FRONTEND]  GET /login 200 in 290ms (compile: 10ms, proxy.ts: 12ms, render: 268ms)
[23:13:40] [FRONTEND]  GET /login 200 in 290ms (compile: 38ms, proxy.ts: 12ms, render: 240ms)
[23:13:40] [FRONTEND]  GET /login 200 in 298ms (compile: 12ms, proxy.ts: 14ms, render: 272ms)
[23:13:40] [FRONTEND]  GET /login 200 in 297ms (compile: 38ms, proxy.ts: 16ms, render: 243ms)
[23:13:40] [FRONTEND]  GET /login 200 in 287ms (compile: 10ms, proxy.ts: 14ms, render: 263ms)
[23:13:40] [FRONTEND]  GET /login 200 in 285ms (compile: 43ms, proxy.ts: 11ms, render: 231ms)
[23:13:40] [FRONTEND]  GET /login 200 in 287ms (compile: 12ms, proxy.ts: 14ms, render: 261ms)
[23:13:40] [FRONTEND]  GET /login 200 in 286ms (compile: 46ms, proxy.ts: 11ms, render: 229ms)
[23:13:40] [FRONTEND]  GET /login 200 in 282ms (compile: 12ms, proxy.ts: 15ms, render: 255ms)
[23:13:40] [FRONTEND]  GET /login 200 in 284ms (compile: 43ms, proxy.ts: 12ms, render: 229ms)
[23:13:40] [FRONTEND]  GET /login 200 in 289ms (compile: 12ms, proxy.ts: 14ms, render: 263ms)
[23:13:40] [FRONTEND]  GET /login 200 in 292ms (compile: 44ms, proxy.ts: 12ms, render: 236ms)
[23:13:41] [FRONTEND]  GET /login 200 in 290ms (compile: 12ms, proxy.ts: 14ms, render: 264ms)
[23:13:41] [FRONTEND]  GET /login 200 in 289ms (compile: 39ms, proxy.ts: 12ms, render: 237ms)
[23:13:41] [FRONTEND]  GET /login 200 in 291ms (compile: 39ms, proxy.ts: 15ms, render: 236ms)
[23:13:41] [FRONTEND]  GET /login 200 in 299ms (compile: 15ms, proxy.ts: 16ms, render: 268ms)
[23:13:41] [FRONTEND]  GET /login 200 in 283ms (compile: 12ms, proxy.ts: 15ms, render: 256ms)
[23:13:41] [FRONTEND]  GET /login 200 in 282ms (compile: 41ms, proxy.ts: 16ms, render: 226ms)
[23:13:41] [FRONTEND]  GET /login 200 in 285ms (compile: 9ms, proxy.ts: 14ms, render: 262ms)
[23:13:41] [FRONTEND]  GET /login 200 in 286ms (compile: 38ms, proxy.ts: 14ms, render: 235ms)
[23:13:41] [FRONTEND]  GET /login 200 in 289ms (compile: 12ms, proxy.ts: 14ms, render: 263ms)
[23:13:41] [FRONTEND]  GET /login 200 in 287ms (compile: 39ms, proxy.ts: 14ms, render: 233ms)
[23:13:41] [FRONTEND]  GET /login 200 in 289ms (compile: 11ms, proxy.ts: 14ms, render: 264ms)
[23:13:41] [FRONTEND]  GET /login 200 in 289ms (compile: 43ms, proxy.ts: 13ms, render: 233ms)
[23:13:41] [FRONTEND]  GET /login 200 in 273ms (compile: 12ms, proxy.ts: 16ms, render: 245ms)
[23:13:41] [FRONTEND]  GET /login 200 in 265ms (compile: 42ms, proxy.ts: 14ms, render: 210ms)
[23:13:41] [FRONTEND]  GET /login 200 in 184ms (compile: 12ms, proxy.ts: 15ms, render: 156ms)
[23:13:41] [FRONTEND]  GET /login 200 in 178ms (compile: 38ms, proxy.ts: 13ms, render: 127ms)
[23:13:41] [FRONTEND]  GET /login 200 in 91ms (compile: 9ms, proxy.ts: 13ms, render: 69ms)
[23:13:41] [FRONTEND]  GET /login 200 in 89ms (compile: 37ms, proxy.ts: 13ms, render: 39ms)
[23:14:25] [LIVE] >>> Streaming Live Server PM2 logs from 15.206.86.130...
[23:14:26] [LIVE] [TAILING] Tailing last 15 lines for [backend] process (change the value with --lines option)
[23:14:26] [LIVE] /home/ec2-user/.pm2/logs/backend-out.log last 15 lines:
[23:14:26] [LIVE] 📄 Page Count (pypdf): 8
[23:14:26] [LIVE] ✅ Processing Complete: 1100
[23:14:26] [LIVE] [INFO] S3 Manager initialized for bucket: digifort-labs-files (Region: ap-south-1)
[23:14:26] [LIVE] [INFO] S3 Manager initialized for bucket: digifort-labs-files (Region: ap-south-1)
[23:14:26] [LIVE] [INFO] S3 Manager initialized for bucket: digifort-labs-files (Region: ap-south-1)
[23:14:26] [LIVE] 🔐 [AUTH] Login attempt for: admin@digifortlabs.com
[23:14:26] [LIVE] 🔐 [AUTH] Known Device Login for admin@digifortlabs.com. Alert Skipped.
[23:14:26] [LIVE] 🔐 [AUTH] Login attempt for: dixithospitalvapi@gmail.com
[23:14:26] [LIVE] 🔐 [AUTH] Login attempt for: admin@digifortlabs.com
